num_admin_pages,admin_duration,num_info_pages,info_duration,num_product_pages,product_duration,bounce_rate,exit_rate,page_value,special_day_score,month,operating_system,browser,region,traffic_type,visitor_type,is_weekend,engagement_score,abandonment_score,high_intent
4,61,0,0,16,502.5,0,0.00952381,71.944,0,May,4,1,2,3,Returning_Visitor,1,8.888633484863448,0.004761905,1
7,151,0,0,44,1406.1,,0.006501458,0,0,Mar,1,1,4,2,Returning_Visitor,0,20.499714451117686,0.005291546,1
16,237.35,0,0,46,,0.009803922,0.014488017,0,0,Nov,3,2,4,1,Returning_Visitor,1,21.21720573787787,0.01214597,0
0,0,0,0,11,287.5,,0.027272727,0,0,Oct,2,4,2,1,Returning_Visitor,0,6.665878034379262,0.013636364,0
0,0,0,0,20,606,0,0.011111111,0,0,,2,2,6,1,Returning_Visitor,0,10.56341152,0.005555556,0
0,0,0,0,6,316.25,0,0.033333333,0,0,Dec,3,13,9,20,Returning_Visitor,0,4.703876042637799,0.016666667,0
7,44.16666667,0,0,108,2973.125,0.005309735,0.020993117,0.201663717,1,,2,2,3,4,Returning_Visitor,1,46.39908206282864,0.013151425999999999,1
0,0,0,0,2,14,0,0.1,0,0,Dec,2,2,2,2,,0,1.883220080440884,0.05,0
2,33.2,0,0,1,7,0,0,0,0,Oct,2,5,3,2,,1,1.2317766166719344,0,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,8,11,Returning_Visitor,0,0.4,0.2,0
5,209.2,0,0,18,447.1666667,0.008695652,0.041304348,0,0,Aug,1,1,1,1,Returning_Visitor,0,9.642066074846074,0.024999999999999998,0
2,59.83333333,0,0,70,2509.25,0,0.006428571,11.28411429,0,May,2,2,3,1,Returning_Visitor,0,31.131255051503818,0.003214286,1
1,52.5,0,0,162,3608.432937,0.001242236,0.004347826,54.0486956,0,,2,2,7,2,New_Visitor,0,68.07652238312998,0.002795031,1
0,0,2,6,50,3831.1,0,0.017307692,0,0,Nov,2,2,1,10,Returning_Visitor,0,23.700467293913462,0.008653846,0
0,0,0,0,29,1721.125,0.042528736,0.071264368,0,0.6,,3,2,2,13,,0,14.580525708945906,0.056896551999999996,0
5,92.5625,0,0,2,99.5,0,0.022222222,0,0,Nov,2,2,1,8,New_Visitor,1,2.6440630909996523,0.011111111,1
0,0,0,0,1,0,0.2,0.2,,0,May,3,2,3,1,Returning_Visitor,0,0.4,0.2,0
5,269.8,0,0,8,312.3333333,0,0.01,0,0,Nov,1,1,9,4,Returning_Visitor,0,5.498907034595823,0.005,0
0,0,0,0,8,215,0.0625,0.058333333,0,1,May,2,5,7,6,Returning_Visitor,1,5.350111363073666,0.060416667,0
1,0,0,0,19,867.8333333,0.015,0.028333333,,0,,2,2,7,6,Returning_Visitor,0,10.306860526200674,0.021666667,0
5,170.25,0,0,55,3057.045833,0.011666667,0.018737892,0,0,Nov,2,2,4,2,Returning_Visitor,0,25.21021254971091,0.015202279499999999,0
2,115,5,151.6666667,21,2080.75,0.011904762,0.045192308,20.37964966,0,May,1,1,1,2,Returning_Visitor,0,12.456385666046373,0.028548535,0
0,0,0,0,40,1445.840909,0.003827751,0.032192982,0,0,,3,2,6,8,,1,18.910855110073104,0.018010367,0
5,333,2,166,12,,0.031111111,0.064444444,0,0,Mar,2,2,1,1,Returning_Visitor,0,7.211913645174008,0.047777778,0
0,0,0,0,27,1165.95,,0.044444444,0,0,Dec,2,5,3,1,Returning_Visitor,1,13.624859514586893,0.035185185,0
7,143.28,0,0,27,787.2433333,0.005882353,0.044117647,0,0,Sep,1,2,3,1,Returning_Visitor,1,13.467922736317387,0.025,0
0,0,0,0,59,3033.689449,0.00756193,0.015479685,0,0,Nov,1,2,3,2,Returning_Visitor,0,26.807145750011692,0.011520808,0
0,0,0,0,1,0,0.2,0.2,0,0,,2,2,7,10,Returning_Visitor,1,0.4,0.2,0
0,0,0,0,4,59,0,0.05,0,0,Mar,1,1,1,10,Returning_Visitor,0,3.2377378248888404,0.025,0
0,0,0,0,64,1558.361111,,0.021875,0,0,Nov,2,4,3,2,Returning_Visitor,0,28.54081258885067,0.01328125,1
3,29.2,0,0,17,652.5666667,0.022222222,0.033333333,24.12558571,0,June,1,1,6,3,Returning_Visitor,0,9.392977817081707,0.027777778,1
3,204.4,0,0,4,117,0,0.028571429,0,0,Nov,2,2,6,2,,0,3.508273849786266,0.014285715,0
5,103.875,0,0,6,,,0.025,0,0,Dec,1,1,3,2,Returning_Visitor,1,4.164512797129069,0.0125,0
6,102.5,1,10,23,237.25,0,0.005185185,,0,May,2,2,1,4,Returning_Visitor,0,11.589328217013726,0.002592593,0
0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,,2,2,3,2,Returning_Visitor,1,19.555174060613133,0.006976745,1
2,15,0,0,19,523.25,0.0375,0.046666667,28.18955966,0,Nov,3,2,1,8,,0,10.104787467912812,0.042083334,1
0,0,0,0,17,1673.653846,,0.05122549,0,0,May,3,2,3,4,,0,9.769344705519103,0.045220588,0
0,0,0,0,24,580.2,0,0.012121212,17.12545455,0,Mar,2,2,1,1,Returning_Visitor,0,12.146037972678453,0.006060606,1
1,5,1,292,35,1916.9,0,0.015555556,11.19189333,0.2,May,2,10,6,3,Returning_Visitor,0,17.223594446576314,0.007777778,1
3,32,2,9,16,1760.6,0,0.033333333,0,0,Nov,2,2,3,2,Returning_Visitor,0,9.789591106387366,0.016666667,1
1,5,0,0,17,463.6666667,0,0.024444444,,0,May,2,2,7,4,Returning_Visitor,1,9.256528121089639,0.012222222,0
0,0,0,0,1,0,0.2,0.2,0,0.8,Feb,1,1,1,2,,1,0.4,0.2,0
27,853.735949,2,126.5,584,24844.1562,0.00209938,0.009346937,4.511100422,0,Nov,2,4,3,8,Returning_Visitor,0,238.0481672363984,0.005723159,1
2,282.5,0,0,17,451,0.0625,0.085416667,0,0,May,3,2,3,13,Returning_Visitor,0,9.245472871932893,0.073958334,0
2,33.75,0,0,6,96,0,0.025,0,0,Dec,2,2,4,2,New_Visitor,0,4.229884391401353,0.0125,0
0,0,0,0,1,487,0,0.1,0,0,,1,1,4,10,Returning_Visitor,1,2.8761261623412593,0.05,0
9,186.5,3,138.75,76,2002.230612,0.0025,0.023333333,0,0,Nov,2,2,1,1,Returning_Visitor,0,34.04100658493542,0.012916667,1
1,65.4,0,0,55,1033.65,0.017857143,0.024404762,0,0,Oct,3,2,1,1,Returning_Visitor,0,24.776727393703133,0.021130953,0
3,30,0,0,23,625.3,0.016666667,0.026388889,0,0,Dec,2,2,3,3,Returning_Visitor,0,11.775931795812548,0.021527777999999997,0
2,21,0,0,27,694,0.007142857,0.014285714,0,0.8,May,2,2,1,2,Returning_Visitor,0,13.417564738225918,0.010714286,0
2,33,0,0,25,1720,0,0.007692308,60.29018448,0,Mar,2,5,3,1,,0,12.980264318484616,0.003846154,1
0,0,1,126,45,1340.611199,,0.028371212,0,0,May,3,2,3,18,Returning_Visitor,0,21.080650623187875,0.028579545499999998,0
0,0,0,0,4,57,0.05,0.075,0,0,Nov,1,1,1,8,New_Visitor,0,3.224177204218568,0.0625,0
0,0,0,0,3,27.2,0.133333333,0.133333333,0,0,Oct,3,2,4,1,Returning_Visitor,0,2.535728791177627,0.133333333,0
0,0,0,0,14,838.55,,0.016783217,55.23646154,0,May,1,1,3,4,,0,8.293146414,0.008391609,1
0,0,1,24.5,46,1031.133333,0.004680851,0.034267293,0,0,Nov,2,2,3,2,Returning_Visitor,1,21.375753254535798,0.019474072,0
9,215.5,1,12,12,245.6,0,0.0125,0,0,Oct,2,2,4,5,New_Visitor,0,7.203107036292098,0.00625,0
1,13,0,0,15,317,0,0.006666667,0,0,Mar,2,2,1,2,New_Visitor,1,8.304820553112071,0.003333334,0
6,81.83333333,0,0,7,166.5,0,0.015384615,0,0,Nov,2,2,3,3,New_Visitor,0,4.848393340506049,0.007692308,0
2,79,0,0,7,823,,0.028571429,0,0,Dec,1,1,3,2,Returning_Visitor,1,5.485668211963789,0.014285715,0
24,290.8603687,6,529.7,178,4339.534423,0.003939056,0.015263169,6.149343862,0.4,May,2,2,3,4,Returning_Visitor,0,75.75030110338143,0.009601113,1
4,82.16666667,0,0,45,,0.016326531,0.025194363,15.15205714,0.2,May,2,2,7,2,Returning_Visitor,0,20.605577627675274,0.020760447,0
11,251.3090909,2,1655.4,80,1249.048358,0.003571429,0.013743735,8.517221252,0,Sep,3,2,4,2,Returning_Visitor,1,35.25237500637922,0.008657582,1
0,0,0,0,23,297.3,,0.037207792,10.95661974,0,Sep,2,2,3,1,Returning_Visitor,0,11.479239876608283,0.025422078,1
1,34.2,0,0,26,502.4533333,0,0.002564103,22.65617015,0,Oct,3,2,6,2,New_Visitor,1,12.888596409302156,0.001282052,1
0,0,0,0,14,422.1333333,0.071428571,0.103333333,0,0,,3,2,4,3,Returning_Visitor,1,8.019074935250194,0.087380952,0
0,0,0,0,38,1656.615043,0.018421053,0.04154591,0,0,Dec,3,2,2,2,,1,18.165254050877163,0.029983482,0
4,50.33333333,0,0,3,28.33333333,0,0.016666667,0,0,Dec,2,2,9,10,Returning_Visitor,0,2.5514898102785843,0.008333334,0
0,0,0,0,17,349.375,0.0125,0.01875,0,0,Nov,3,2,9,20,Returning_Visitor,0,9.143601603793982,0.015625,0
2,118.9,0,0,30,1216.726667,0,0.008602151,26.13036122,0,,4,2,6,2,New_Visitor,1,14.841896404702322,0.004301076,1
0,0,0,0,7,136.75,0,0.038095238,0,0,Dec,3,2,9,6,Returning_Visitor,0,4.770176179,0.019047619,0
0,0,0,0,4,39,,0.05,0,0,,2,2,8,3,Returning_Visitor,0,3.075551781645575,0.025,0
0,0,0,0,4,58.5,,0.066666667,0,0,Dec,3,2,8,13,Returning_Visitor,0,3.234390525020634,0.033333334,0
8,130.55,4,214.1,18,385.75,,0.013793103,0,0,Sep,2,2,6,4,New_Visitor,0,10.38311139578127,0.006896552,0
0,0,0,0,3,428.5,0,0.066666667,0,0,Nov,1,1,3,8,Returning_Visitor,0,3.6250486965697246,0.033333334,1
0,0,0,0,47,1093.833333,0.004444444,0.018518519,0,0,Dec,2,2,2,1,Returning_Visitor,0,21.599342969343983,0.011481482,1
1,49.4,0,0,18,213.1714286,0,0.003921569,0,0,Oct,2,2,1,2,New_Visitor,0,9.346710705,0.001960785,0
0,0,0,0,6,183.5,0,0.033333333,0,0,Dec,2,2,1,2,New_Visitor,0,4.487059785392233,0.016666667,0
0,0,0,0,17,182,0,0.0375,0,0,,2,4,4,3,Returning_Visitor,0,8.883794461136569,0.01875,0
0,0,3,56,0,0,0,0.033333333,0,0,Nov,3,2,1,6,Returning_Visitor,0,0.6000000000000001,0.016666667,0
0,0,0,0,20,806.5,0.01,0.038333333,,0.6,May,2,4,1,3,Returning_Visitor,0,10.677577222038725,0.024166667,0
9,219.25,2,31,18,374.3809524,0,0.007666667,37.6992,0,May,1,1,1,5,New_Visitor,0,9.971176553,0.003833334,1
3,57.5,2,66.13333333,95,2772.278333,0.024722222,0.030104167,0,0,Oct,3,2,1,1,,0,41.57111416523981,0.027413195,0
0,0,0,0,22,164.9166667,0.009090909,0.043939394,0,0.6,May,2,2,2,4,,0,10.84459426179084,0.026515152,0
8,201.3333333,2,5,116,3364.191667,0.014957265,0.024863655,0,0.4,May,3,2,3,4,Returning_Visitor,0,50.04849607977853,0.019910459999999998,1
0,0,0,0,21,597.3333333,0.09047619,0.121428571,0,0.6,May,3,2,1,13,Returning_Visitor,0,10.957659204879423,0.105952381,0
8,310.0666667,1,49.4,71,1441.974535,,0.009218133,48.30461627,0,Oct,1,1,2,20,Returning_Visitor,1,31.509784764542204,0.006115916,1
0,0,0,0,5,223,0,0.04,0,0,May,2,2,3,13,Returning_Visitor,0,4.1646584207420165,0.02,0
3,222.5,0,0,11,764.5,0.015384615,0.043589744,0,0,May,2,2,6,11,Returning_Visitor,0,7.056211686039096,0.029487179500000002,0
1,104,0,0,5,152.5,0.028571429,0.057142857,64.95645099,0,Dec,2,13,9,20,Returning_Visitor,0,4.013480227,0.042857143,1
0,0,0,0,19,392,0.021052632,0.052631579,0,0,Mar,2,2,5,1,Returning_Visitor,1,9.989523844747705,0.036842106,0
7,399.25,1,298,85,2409.875,0.006818182,0.017267562,10.1319644,0,Dec,3,2,1,2,Returning_Visitor,0,37.31509801245198,0.012042872,1
0,0,0,0,10,244.6666667,0.005,0.065,0,0,Dec,1,1,1,1,Returning_Visitor,0,6.201590241462766,0.035,0
8,440.1041667,7,315,63,2162.224767,0.009230769,0.022481685,12.08192262,0.2,May,1,1,1,2,Returning_Visitor,0,29.67174213400999,0.015856227,1
0,0,0,0,17,1293.083333,,0.013333333,0,0,Dec,2,5,7,2,New_Visitor,0,9.666223149009443,0.006666667,0
3,875,0,0,34,780.7916667,,0.015675676,0,0,Dec,4,2,3,2,Returning_Visitor,1,16.264635317672827,0.007837838,0
0,0,0,0,9,329,0.022222222,0.044444444,0,0,Mar,2,2,3,1,Returning_Visitor,0,5.9196370617842105,0.033333333,0
5,246.6,0,0,46,1805.146667,0.012244898,0.02122449,0,0,June,2,2,8,1,Returning_Visitor,0,21.399580376657184,0.016734694,0
0,0,0,0,5,288.5,0,0.0125,0,0,Mar,2,2,1,2,,1,4.267262119,0.00625,0
2,0,0,0,17,1394.666667,0,0.029761905,0,0,Mar,2,4,2,6,Returning_Visitor,0,9.696450991035949,0.014880953,0
1,20,0,0,8,268,0,0.025925926,0,0,May,3,2,1,4,Returning_Visitor,0,5.437884551840735,0.012962963,0
0,0,0,0,16,530.625,0,0.0125,0,0,,2,5,3,3,Returning_Visitor,1,8.910375341,0.00625,0
6,69.4,1,25.2,18,1009.55,0,0.002380952,0,0,Jul,2,2,2,2,New_Visitor,0,10.167300006429912,0.001190476,0
14,272.5,2,52.25,55,1127.288305,0.003125,0.014499164,0,0,Mar,3,2,7,1,Returning_Visitor,0,25.211382795575826,0.008812082,1
5,249.8,2,50,229,8866.167386,0.007143733,0.024304152,,0,Nov,2,2,1,1,Returning_Visitor,0,95.63604427,0.015723943,1
0,0,0,0,38,1417.666667,0.016117216,0.048717949,0,1,May,2,6,3,6,Returning_Visitor,1,18.102989097035334,0.032417583,0
0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,3,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,17,295,0.011764706,0.052941176,0,0.8,May,2,2,2,6,Returning_Visitor,0,9.076143781729625,0.032352940999999996,0
0,0,0,0,18,588.5,0.051851852,0.08962963,0,0,Dec,3,2,4,1,Returning_Visitor,0,9.751709888,0.070740741,0
12,238.4833333,0,0,13,269.2333333,0,0.01,0,0,Dec,2,10,1,3,New_Visitor,0,7.439714313280881,0.005,0
8,162.5,0,0,9,156.5,0.018181818,0.027272727,0,0,Dec,4,1,4,8,New_Visitor,0,5.623770183306275,0.022727273,0
0,0,0,0,9,27.5,0.044444444,0.1,0,0,May,2,2,1,1,Returning_Visitor,0,4.939961634909842,0.072222222,0
3,66.33333333,0,0,15,424.8333333,0,0.0125,0,0,Mar,2,2,6,6,Returning_Visitor,0,8.421619213332589,0.00625,1
4,176.9133333,1,40.8,72,1548.194444,0,0.007887882,1.891943485,0,Aug,2,4,3,5,Returning_Visitor,0,31.938196144506804,0.003943941,1
0,0,0,0,42,2872.125,0.0025,0.025777778,0,0,Nov,2,2,1,13,,1,19.985262226624197,0.014138889,1
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,2,1,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,18,1110.866667,0,0.014814815,57.03508179,0,,2,10,4,1,,0,10.005518225537807,0.007407408,1
0,0,0,0,22,402.5,,0.059047619,0,0.8,May,3,2,1,13,Returning_Visitor,0,11.200070595084002,0.053333333499999996,0
9,162.05,0,0,27,399.6939394,0,0.009195402,0,0,Mar,1,1,7,2,New_Visitor,0,13.197279156998608,0.004597701,0
4,65.6,0,0,25,575.8166667,0,0.007142857,0,0,,2,4,2,20,Returning_Visitor,1,12.543009792265696,0.003571429,1
0,0,1,0,22,812.3,0.030848861,0.057391304,0,0,Nov,1,1,4,10,Returning_Visitor,1,11.680440018069092,0.044120083,0
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,6,1,Returning_Visitor,0,0.8,0.2,0
0,0,0,0,1,0,0.2,0.2,0,0,,1,1,3,3,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,3,Returning_Visitor,0,0.4,0.2,0
6,158.6704505,1,430.2,146,5602.006712,0.002671513,0.00935218,6.711290592,0,,2,10,7,2,,0,62.05242345819771,0.006011847,1
0,0,0,0,12,136.5,0.016666667,0.033333333,0,0,,2,2,3,3,,0,6.769449566842651,0.025,0
2,18,0,0,49,1550.916667,0.016,0.041333333,0,0,Nov,2,2,3,1,,0,22.538898402143317,0.028666667,0
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,,0,0.4,0.2,0
3,63.4,0,0,10,70.93333333,0,0.016666667,0,0,Sep,2,2,1,5,New_Visitor,0,5.710295905643834,0.008333334,0
14,173.0833333,3,424.5,115,3382.287999,0.005346832,0.021971597,0,0,May,2,2,2,6,Returning_Visitor,0,49.85064131856068,0.013659214499999999,1
4,76,0,0,186,5106.262991,0.003723404,0.023642242,0,0,Nov,2,2,3,2,Returning_Visitor,1,77.81536756860139,0.013682823,1
0,0,0,0,27,458.2560317,0.007407407,0.022222222,38.12368584,0,,1,1,2,2,,0,13.251843143125642,0.014814815,1
0,0,0,0,1,0,0.2,0.2,0,0,Feb,2,4,1,1,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,8,497.25,0.016666667,0.025,0,0,Dec,1,8,3,1,Returning_Visitor,1,5.684440783637162,0.020833333500000002,0
0,0,0,0,17,1338.8,,0.094117647,0,0,,2,2,3,13,,0,9.680110251229667,0.076470588,0
0,0,0,0,47,2032.272727,0.017021277,0.023877069,,0,Nov,3,2,7,1,Returning_Visitor,1,21.846960781862254,0.020449173,0
5,116,0,0,31,1350.258333,0.012903226,0.023870968,0,0,Dec,3,2,8,2,Returning_Visitor,0,15.283516614326768,0.018387096999999998,0
0,0,0,0,9,125.2666667,0.044444444,0.103703704,0,0,Oct,2,2,3,4,Returning_Visitor,1,5.535358429163122,0.074074074,0
1,29,2,149,11,561.55,,0.038571429,10.02085714,0.6,May,3,2,1,4,Returning_Visitor,0,7.332992007606833,0.026428571499999998,1
18,189.2646154,0,0,38,,0.004255319,0.016960486,0,0,Sep,2,2,1,3,Returning_Visitor,1,17.862903722761253,0.010607903,0
0,0,0,0,13,231.5,0.015384615,0.023076923,0,0,May,2,4,3,1,Returning_Visitor,0,7.379556090010965,0.019230769,0
4,64.5,0,0,17,145.5,0.0125,0.025,0,0,Nov,2,2,4,8,Returning_Visitor,0,8.794810171,0.018750000000000003,0
3,60.25,0,0,8,131.5833333,0.02,0.013333333,0,0,,3,2,1,2,New_Visitor,0,5.154884551319349,0.016666667,0
0,0,0,0,3,275,0,0.05,32.89701477,0,Oct,3,2,2,2,New_Visitor,0,3.448160346,0.025,1
0,0,0,0,5,137,0,0.04,0,0,Oct,2,4,9,2,Returning_Visitor,0,3.970901474062882,0.02,0
0,0,0,0,3,11,0.033333333,0.166666667,0,0.6,May,2,4,1,6,Returning_Visitor,0,2.1939626599152002,0.1,0
0,0,0,0,42,1185.666667,0,0.004761905,0,0,Mar,2,2,1,1,,0,19.631561414183547,0.002380953,0
0,0,0,0,1,0,0.2,0.2,0,0.8,Feb,1,1,2,3,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,2,7,0,0.1,0,0,June,2,2,7,1,Returning_Visitor,0,1.6317766166719343,0.05,0
11,88.375,1,0,81,3230.546573,0,0.017862319,,0,Nov,1,1,7,2,Returning_Visitor,0,35.83228644671663,0.00893116,1
0,0,0,0,9,261.75,0,0.026666667,,0,Feb,2,6,1,1,Returning_Visitor,0,5.828481203902824,0.013333334,0
4,171,0,0,20,745.3333333,0.00952381,0.028571429,0,0,Mar,2,2,1,10,Returning_Visitor,0,10.646068931154392,0.01904762,0
2,75,0,0,9,349,0,0.01,0,0,Dec,2,4,3,8,Returning_Visitor,0,5.943173261793383,0.005,0
1,13,0,0,2,20,0,0.05,0,0,,3,2,3,2,,0,2.0178089750893693,0.025,0
0,0,0,0,9,11,0.155555556,0.177777778,0,0,,2,2,2,4,Returning_Visitor,0,4.59396266,0.166666667,0
9,424,0,0,6,45,0,0.02,0,0,May,3,5,1,5,New_Visitor,0,3.9314565585956385,0.01,0
0,0,0,0,11,855.25,0.018181818,0.063636364,0,0,May,2,2,3,13,Returning_Visitor,0,7.1010249558305745,0.040909091,0
4,88.62857143,0,0,39,659.9357143,0,0.0195595,0,0,May,2,2,3,1,,0,18.19746263196109,0.00977975,0
2,95,0,0,20,1031.083333,0,0.021052632,68.20038032,0,Dec,2,2,1,10,Returning_Visitor,0,10.775733876724995,0.010526316,1
2,40.9,0,0,9,437.4,0.018181818,0.027272727,,0,Jul,3,2,1,5,Returning_Visitor,1,6.033252694253523,0.022727273,0
6,473.7,1,42.4,47,2101.691541,0.007435897,0.02061552,0,0,Jul,3,3,8,1,Returning_Visitor,1,22.060389395697356,0.014025709,0
0,0,0,0,15,327.5,,0.013333333,0,0,May,2,2,4,2,Returning_Visitor,0,8.317814735169867,0.006666667,0
6,180.0666667,0,0,3,111.8,0,0.007142857,0,0,,2,2,9,5,,1,3.0902465356255835,0.003571429,0
1,64,0,0,33,1564.17381,0.00625,0.003506944,10.12275,0,May,1,1,2,5,Returning_Visitor,1,16.142300863004138,0.004878472,0
0,0,0,0,38,1787.395833,0.004824561,0.031871345,0,0,Nov,2,2,4,2,New_Visitor,0,18.195629725736584,0.018347953,0
1,0,0,0,1,28,0,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,0,1.7469183319945896,0.05,0
3,43,4,81,132,5091.890896,,0.029863649,0,0,Nov,2,2,4,2,Returning_Visitor,1,57.014240361724305,0.018192694,1
6,130,2,14.2,30,2472.24,0.03537037,0.05723545,0,0,June,1,1,3,3,Returning_Visitor,0,15.525313724372898,0.04630291,0
1,28,4,162,23,659.0833333,0.013580247,0.020440917,21.1162963,0,May,2,2,8,1,Returning_Visitor,0,12.596946435850315,0.017010582,0
9,795.2083333,0,0,118,4947.358038,,0.011200631,2.270358059,0,,3,2,5,2,Returning_Visitor,0,50.60272443641601,0.006169421,1
14,578.5,2,913,31,699.5,0,0.005896806,22.58886486,0,May,2,2,3,4,Returning_Visitor,1,15.420717746310826,0.002948403,1
4,178.2,0,0,9,368.2,0.02,0.05,0,0,Mar,3,2,8,3,Returning_Visitor,1,5.964535401051479,0.035,0
5,82.6,1,14.2,8,66.53333333,0,0.02,0,0,Aug,4,1,3,1,New_Visitor,1,5.085048521238846,0.01,0
0,0,0,0,5,35.66666667,0.08,0.07,0,0,May,1,1,1,2,,0,3.4407472308860862,0.075,0
0,0,0,0,9,83,0.044444444,0.066666667,0,0.6,May,2,2,1,2,Returning_Visitor,0,5.372326719537325,0.055555556,0
0,0,0,0,14,394.25,,0.015384615,,0,,2,2,1,4,Returning_Visitor,1,7.991807390435833,0.007692308,0
0,0,1,25,8,388,0.025,0.033333333,0,0.6,May,2,5,3,2,New_Visitor,0,5.785431737447379,0.029166667,0
0,0,0,0,46,2308.261905,0,0.000555556,0,0,May,2,2,7,2,New_Visitor,0,21.497873292325163,0.000277778,0
0,0,0,0,4,86.36,0.0625,0.11875,0,0,Aug,3,2,4,1,Returning_Visitor,1,3.388015004798638,0.090625,0
0,0,0,0,1,0,0.2,0.2,0,0,May,3,3,1,1,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,5,150.25,0.04,0.12,0,0,Nov,1,1,3,3,Returning_Visitor,0,4.007573638764381,0.08,0
4,33.91666667,4,785.875,251,9297.575489,0.011608301,0.027881156,0,0,Nov,2,2,1,2,Returning_Visitor,0,104.85504659767334,0.019744729,1
0,0,0,0,12,363,,0.047222222,0,0,Nov,4,1,4,2,Returning_Visitor,0,7.158861547054697,0.031944445,0
3,60,0,0,66,2339.805556,0.012121212,0.034848485,0,0,Nov,2,2,1,2,Returning_Visitor,0,29.503300161524223,0.023484849,0
5,235.625,1,0,14,629.2916667,0,0.0275,0,0,Nov,2,4,1,8,Returning_Visitor,0,8.378473070106857,0.01375,0
4,55.25,0,0,27,705.5,0,0.007901235,0,0,Nov,1,1,9,3,Returning_Visitor,0,13.424129280849833,0.003950618,0
3,107,0,0,45,,0,0.008510638,9.702113281,0,Mar,2,4,1,2,New_Visitor,1,21.13025256809217,0.004255319,1
3,30.5,0,0,23,422.730303,0.008333333,0.0125,0,0,May,2,2,1,4,Returning_Visitor,0,11.619638870007378,0.010416666500000001,0
2,51,0,0,25,698.8333333,0,0.008727273,0,0,May,2,10,1,4,Returning_Visitor,0,12.620336884563404,0.004363637,0
4,93.5,0,0,293,12268.24477,0.002837838,0.01542982,2.164809711,0,Nov,2,2,1,2,Returning_Visitor,0,120.96594039394935,0.009133829,1
1,3.5,0,0,49,663.5277778,0,0.005319149,0,0,Nov,2,2,3,2,Returning_Visitor,0,22.199630671935168,0.002659575,1
2,52,0,0,28,1265.75,0,0.028888889,4.1976,0,May,2,2,8,1,Returning_Visitor,0,14.057683937742409,0.014444445,0
4,111,0,0,9,155,0,0.009090909,0,0,Dec,1,1,4,2,Returning_Visitor,0,5.619942402899815,0.004545455,0
1,260,0,0,11,198.1666667,0,0.008333333,0,0,May,2,2,9,2,New_Visitor,0,6.517656798121969,0.004166667,0
0,0,0,0,27,1224.541667,0,0.024691358,0,0,Dec,4,2,1,2,New_Visitor,1,13.644455280956073,0.012345679,0
0,0,0,0,4,135.6666667,0.05,0.025,0,0.4,Feb,3,3,1,4,Returning_Visitor,0,3.5670179485096587,0.037500000000000006,0
0,0,0,0,34,887.6666667,0,0.004747475,12.61543434,0,May,2,2,5,2,Returning_Visitor,0,16.315888884843222,0.002373738,0
0,0,0,0,100,2852.013141,0.000444444,0.024301656,0,0,Dec,2,2,1,2,Returning_Visitor,0,43.182452382892656,0.01237305,0
0,0,0,0,11,2028.5,0,0.036363636,0,0,May,2,2,1,4,Returning_Visitor,0,7.446217894511582,0.018181818,0
1,46.61111111,0,0,45,1873.589297,0,0.007242234,42.26791822,0,Dec,1,1,3,2,Returning_Visitor,0,21.01445794912456,0.003621117,1
0,0,0,0,10,122.1666667,0,0.02,0,0,Nov,1,1,1,5,,1,5.925415380796313,0.01,0
0,0,0,0,7,150,0.057142857,0.085714286,0,0,,2,2,2,1,Returning_Visitor,0,4.806911935,0.071428572,0
0,0,0,0,6,132,0,0.033333333,0,0,,4,1,3,5,New_Visitor,0,4.356139651288702,0.016666667,0
4,84,3,102,32,478.5,0.070588235,0.077843137,0,0,May,3,2,6,6,Returning_Visitor,0,15.869097557729397,0.074215686,0
0,0,0,0,7,110,0.057142857,0.142857143,0,0,Mar,3,2,8,1,,0,4.683812080524934,0.1,0
0,0,0,0,14,320.25,0,0.013333333,52.17313647,0,Oct,2,2,1,3,Returning_Visitor,1,7.908887854483773,0.006666667,1
3,335,0,0,6,1615,0,0.016666667,0,0.8,May,3,3,1,4,Returning_Visitor,0,5.355083695632416,0.008333334,0
0,0,0,0,15,176.7666667,0.0125,0.051041667,0,0,Nov,2,2,1,2,Returning_Visitor,0,8.072188731650384,0.031770834,0
0,0,1,0,10,326.6666667,0,0.045454545,0,0,May,1,1,4,1,Returning_Visitor,1,6.516798732632315,0.022727273,0
5,224.75,0,0,10,235.4166667,0.015384615,0.030769231,0,0,Dec,1,1,8,2,New_Visitor,0,6.186238314064738,0.023076923,0
0,0,0,0,15,1652,0.04,0.073333333,0,0,May,2,5,1,3,Returning_Visitor,0,8.964138839,0.056666666500000004,0
